filename,img_array,label,size,shape,img_dimensions,mode
r5121.jpg,"[[[  2  12 123]
  [  2  12 125]
  [  2  12 125]
  ...
  [112  95 127]
  [185 169 198]
  [179 163 190]]

 [[  2  14 124]
  [  2  14 124]
  [  2  14 124]
  ...
  [143 126 158]
  [168 152 181]
  [124 108 135]]

 [[  1  13 121]
  [  1  13 121]
  [  1  13 123]
  ...
  [153 136 168]
  [103  87 116]
  [124 108 137]]

 ...

 [[144 118 143]
  [183 160 180]
  [204 183 200]
  ...
  [121 103 119]
  [148 127 144]
  [158 135 153]]

 [[143 118 140]
  [180 157 177]
  [170 149 166]
  ...
  [156 135 152]
  [133 108 129]
  [124  96 118]]

 [[173 148 170]
  [182 159 177]
  [130 109 124]
  ...
  [197 176 195]
  [142 114 136]
  [ 85  56  78]]]",1,360000,"(300, 400, 3)",3,RGB
r5686.jpg,"[[[  1  97 197]
  [  1  97 197]
  [  1  97 197]
  ...
  [109 156 224]
  [109 156 224]
  [110 157 225]]

 [[  1  97 197]
  [  1  97 197]
  [  1  97 197]
  ...
  [109 156 224]
  [110 157 225]
  [110 157 225]]

 [[  0  96 196]
  [  0  96 196]
  [  0  96 196]
  ...
  [110 157 225]
  [111 158 226]
  [111 158 226]]

 ...

 [[137 143 159]
  [139 145 161]
  [134 140 156]
  ...
  [196 217 246]
  [215 233 255]
  [191 208 226]]

 [[142 147 166]
  [136 141 160]
  [124 129 148]
  ...
  [140 163 197]
  [205 224 254]
  [206 223 251]]

 [[139 144 164]
  [136 141 161]
  [131 136 156]
  ...
  [ 70  94 130]
  [132 151 184]
  [156 172 205]]]",1,2171520,"(928, 780, 3)",3,RGB
r6034.jpg,"[[[103 148 203]
  [102 147 202]
  [102 147 202]
  ...
  [187 185 186]
  [188 178 176]
  [120 107 101]]

 [[102 147 202]
  [102 147 202]
  [102 147 202]
  ...
  [151 146 143]
  [186 177 172]
  [142 129 123]]

 [[102 147 202]
  [102 147 202]
  [102 147 202]
  ...
  [141 132 125]
  [203 194 189]
  [164 157 151]]

 ...

 [[137 185 233]
  [136 183 239]
  [141 190 246]
  ...
  [127 131 134]
  [151 159 162]
  [191 201 203]]

 [[140 186 236]
  [140 186 236]
  [139 185 235]
  ...
  [148 147 145]
  [142 137 134]
  [139 128 126]]

 [[140 186 236]
  [140 186 236]
  [139 185 235]
  ...
  [149 149 147]
  [171 166 163]
  [147 137 135]]]",1,319200,"(266, 400, 3)",3,RGB
r5657.jpg,"[[[132 179 251]
  [132 179 251]
  [132 179 251]
  ...
  [120 135 154]
  [138 150 176]
  [175 186 214]]

 [[132 179 251]
  [132 179 251]
  [132 179 251]
  ...
  [ 98 113 132]
  [130 142 168]
  [173 184 212]]

 [[132 179 251]
  [132 179 251]
  [132 179 251]
  ...
  [ 99 114 133]
  [141 153 177]
  [186 198 224]]

 ...

 [[195 211 236]
  [224 240 255]
  [230 246 255]
  ...
  [155 173 185]
  [139 157 169]
  [124 142 154]]

 [[187 203 228]
  [195 211 236]
  [198 214 239]
  ...
  [125 143 157]
  [134 152 166]
  [144 162 176]]

 [[193 209 234]
  [198 214 239]
  [195 211 236]
  ...
  [145 162 178]
  [154 171 187]
  [163 180 196]]]",1,319200,"(266, 400, 3)",3,RGB
r5591.jpg,"[[[ 49 101 176]
  [ 49 101 176]
  [ 49 101 176]
  ...
  [ 63 110 180]
  [ 63 110 180]
  [ 63 110 180]]

 [[ 49 101 176]
  [ 49 101 176]
  [ 49 101 176]
  ...
  [ 63 110 180]
  [ 63 110 180]
  [ 63 110 180]]

 [[ 49 101 176]
  [ 49 101 176]
  [ 50 102 177]
  ...
  [ 63 110 180]
  [ 63 110 180]
  [ 63 110 180]]

 ...

 [[150 150 162]
  [148 148 160]
  [155 157 169]
  ...
  [153 174 205]
  [153 174 205]
  [153 174 205]]

 [[135 129 143]
  [163 157 171]
  [163 155 170]
  ...
  [154 173 205]
  [154 173 205]
  [154 173 205]]

 [[163 152 168]
  [156 145 161]
  [153 140 157]
  ...
  [154 173 205]
  [154 173 205]
  [154 173 205]]]",1,187272,"(216, 289, 3)",3,RGB
r5236.jpg,"[[[  5   0  12]
  [ 23  17  21]
  [130 123 107]
  ...
  [ 75  45  19]
  [ 96  61  39]
  [101  65  43]]

 [[ 11   3  18]
  [ 16  10  14]
  [145 138 122]
  ...
  [ 81  53  29]
  [168 136 115]
  [134  99  79]]

 [[ 39  31  44]
  [ 11   5   7]
  [ 43  36  20]
  ...
  [133 108  86]
  [108  80  59]
  [115  84  64]]

 ...

 [[107 110 129]
  [ 40  46  62]
  [ 19  22  37]
  ...
  [214 160  74]
  [233 183  96]
  [247 200 110]]

 [[ 56  59  68]
  [  6  10  19]
  [  2   5  12]
  ...
  [223 173  84]
  [249 205 118]
  [227 185  99]]

 [[ 85  88  93]
  [ 31  34  39]
  [ 16  20  23]
  ...
  [220 173  83]
  [230 188 102]
  [220 180  95]]]",1,434400,"(400, 362, 3)",3,RGB
r5418.jpg,"[[[133 133 107]
  [ 57  56  35]
  [ 22  20   8]
  ...
  [ 31  31  33]
  [ 38  38  36]
  [ 38  38  36]]

 [[150 154 131]
  [ 67  70  51]
  [ 22  24  13]
  ...
  [ 37  35  36]
  [ 43  42  38]
  [ 41  40  36]]

 [[174 182 161]
  [ 89  96  80]
  [ 20  26  16]
  ...
  [ 57  53  52]
  [ 68  63  59]
  [ 45  40  34]]

 ...

 [[ 85  86  70]
  [ 54  55  39]
  [ 64  69  47]
  ...
  [ 60  60  48]
  [ 93  91  78]
  [ 75  71  59]]

 [[ 55  54  34]
  [ 51  53  32]
  [ 60  64  39]
  ...
  [163 167 152]
  [124 125 111]
  [ 70  68  55]]

 [[ 61  60  40]
  [ 60  62  41]
  [ 60  64  39]
  ...
  [237 243 231]
  [135 137 126]
  [101 101  93]]]",1,360000,"(300, 400, 3)",3,RGB
r5079.jpg,"[[[  3  15  11]
  [ 37  49  49]
  [ 28  37  44]
  ...
  [ 26  36  46]
  [ 10  20  30]
  [ 29  39  48]]

 [[ 27  39  35]
  [247 255 255]
  [221 230 239]
  ...
  [156 168 180]
  [171 184 193]
  [228 241 250]]

 [[ 27  37  36]
  [186 196 198]
  [166 172 184]
  ...
  [130 144 157]
  [234 248 255]
  [219 233 244]]

 ...

 [[ 16  21  41]
  [155 162 181]
  [151 158 177]
  ...
  [ 64  59  65]
  [ 82  77  84]
  [ 12   7  14]]

 [[  7  13  35]
  [107 113 135]
  [120 126 148]
  ...
  [137 132 136]
  [170 165 171]
  [ 37  32  38]]

 [[  3   9  33]
  [ 67  73  97]
  [ 92 100 123]
  ...
  [ 56  51  55]
  [ 38  33  39]
  [ 15  10  16]]]",1,321600,"(268, 400, 3)",3,RGB
r6048.jpg,"[[[140 144 147]
  [126 130 133]
  [123 122 128]
  ...
  [106 147 193]
  [113 144 188]
  [120 140 173]]

 [[194 199 202]
  [164 168 171]
  [142 143 148]
  ...
  [108 137 181]
  [110 128 168]
  [119 128 159]]

 [[159 167 169]
  [156 164 166]
  [141 146 150]
  ...
  [116 129 163]
  [121 121 149]
  [136 128 149]]

 ...

 [[141 139 140]
  [133 132 130]
  [131 132 126]
  ...
  [162 152 142]
  [164 154 144]
  [172 162 153]]

 [[134 134 132]
  [136 136 134]
  [139 139 137]
  ...
  [182 175 169]
  [179 172 166]
  [191 184 178]]

 [[159 159 157]
  [158 158 156]
  [156 156 154]
  ...
  [190 183 177]
  [187 180 174]
  [199 192 186]]]",1,597300,"(362, 550, 3)",3,RGB
r5773.jpg,"[[[ 10  29  62]
  [ 10  29  62]
  [  9  28  60]
  ...
  [ 27  39  63]
  [ 10  26  59]
  [ 25  28  33]]

 [[  1  27  86]
  [  0  29  85]
  [  0  29  89]
  ...
  [  4  32  82]
  [  0  30  82]
  [ 23  29  41]]

 [[  1  28  83]
  [  0  30  80]
  [  1  31  85]
  ...
  [  1  33  84]
  [  0  32  83]
  [ 22  28  40]]

 ...

 [[251 251 249]
  [251 251 249]
  [251 253 250]
  ...
  [203 200 209]
  [186 189 194]
  [ 63  64  66]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [210 214 223]
  [210 220 222]
  [ 71  73  70]]

 [[172 173 168]
  [171 171 169]
  [171 171 171]
  ...
  [ 99 110 128]
  [123 129 143]
  [ 52  52  52]]]",1,320400,"(267, 400, 3)",3,RGB
r5312.jpg,"[[[  0  48 120]
  [  1  49 121]
  [  1  49 121]
  ...
  [ 24  63 128]
  [ 24  63 128]
  [ 24  63 128]]

 [[  1  49 121]
  [  1  49 121]
  [  1  49 121]
  ...
  [ 25  64 129]
  [ 25  64 129]
  [ 25  64 129]]

 [[  1  49 121]
  [  2  50 122]
  [  2  50 122]
  ...
  [ 25  64 129]
  [ 25  64 129]
  [ 25  64 129]]

 ...

 [[182 179 172]
  [182 179 172]
  [182 179 172]
  ...
  [176 176 178]
  [175 175 177]
  [175 175 177]]

 [[188 185 178]
  [188 185 178]
  [189 186 179]
  ...
  [183 183 185]
  [183 183 185]
  [182 182 184]]

 [[190 187 180]
  [190 187 180]
  [191 188 181]
  ...
  [175 175 177]
  [174 174 176]
  [173 173 175]]]",1,151302,"(167, 302, 3)",3,RGB
r5816.jpg,"[[[ 10   0  21]
  [ 21  48  93]
  [ 42  89 135]
  ...
  [  2  81 186]
  [  1  80 185]
  [  1  80 185]]

 [[ 21  46  50]
  [ 34  69 107]
  [ 55  88 131]
  ...
  [  2  80 188]
  [  1  80 185]
  [  1  80 185]]

 [[ 51  89 136]
  [ 33  92 160]
  [ 25  77 116]
  ...
  [  0  81 188]
  [  2  80 188]
  [  1  80 185]]

 ...

 [[ 47  64  56]
  [ 82  98  98]
  [ 76  90 103]
  ...
  [ 41  68 123]
  [ 17  56  99]
  [ 64 119 149]]

 [[121 143 131]
  [ 81 105 115]
  [ 36  68  91]
  ...
  [ 26  87 150]
  [ 31  92 149]
  [ 46 106 158]]

 [[ 84 105 100]
  [ 41  64  80]
  [ 33  64  92]
  ...
  [ 33  98 164]
  [ 39 103 164]
  [ 49 111 168]]]",1,338400,"(282, 400, 3)",3,RGB
r5464.jpg,"[[[ 96 103 129]
  [114 121 147]
  [113 123 150]
  ...
  [ 68  81  98]
  [ 80  98 122]
  [ 76  96 123]]

 [[101 108 134]
  [112 119 145]
  [112 122 149]
  ...
  [ 65  78  95]
  [ 79  97 121]
  [ 76  96 123]]

 [[101 109 132]
  [107 114 140]
  [107 117 144]
  ...
  [ 68  81 100]
  [ 81  98 124]
  [ 78  98 125]]

 ...

 [[106 114 135]
  [ 98 106 127]
  [104 115 135]
  ...
  [ 76  84  97]
  [ 77  83  97]
  [ 77  83  97]]

 [[112 117 137]
  [109 114 134]
  [119 126 145]
  ...
  [ 82  86  98]
  [ 82  86  98]
  [ 79  81  94]]

 [[116 117 135]
  [116 117 135]
  [116 119 136]
  ...
  [ 78  77  91]
  [ 79  78  92]
  [ 77  75  89]]]",1,360000,"(400, 300, 3)",3,RGB
r5005.jpg,"[[[105 150 205]
  [105 150 205]
  [105 150 205]
  ...
  [102 143 195]
  [102 143 195]
  [102 143 195]]

 [[105 150 205]
  [105 150 205]
  [105 150 205]
  ...
  [103 144 196]
  [103 144 196]
  [103 144 196]]

 [[105 150 205]
  [105 150 205]
  [105 150 205]
  ...
  [103 144 196]
  [103 144 196]
  [103 144 196]]

 ...

 [[191 202 222]
  [190 201 221]
  [189 200 220]
  ...
  [156 172 197]
  [156 172 197]
  [156 172 197]]

 [[192 199 215]
  [192 199 215]
  [192 201 218]
  ...
  [157 173 198]
  [157 173 198]
  [157 173 198]]

 [[194 200 214]
  [194 200 214]
  [192 199 215]
  ...
  [159 175 200]
  [159 175 200]
  [159 175 200]]]",1,238374,"(246, 323, 3)",3,RGB
r5688.jpg,"[[[161 161 161]
  [145 145 145]
  [132 132 132]
  ...
  [153 154 158]
  [157 158 162]
  [120 121 125]]

 [[168 168 168]
  [175 175 175]
  [167 167 167]
  ...
  [172 173 177]
  [127 128 132]
  [105 106 110]]

 [[151 151 151]
  [153 153 153]
  [167 167 167]
  ...
  [147 148 152]
  [ 68  69  73]
  [104 105 109]]

 ...

 [[189 188 184]
  [178 177 173]
  [176 175 171]
  ...
  [140 138 139]
  [ 44  42  43]
  [ 24  22  23]]

 [[165 164 160]
  [160 159 155]
  [168 167 163]
  ...
  [111 110 108]
  [ 47  45  46]
  [104 102 103]]

 [[170 169 165]
  [168 167 163]
  [180 179 175]
  ...
  [ 81  80  78]
  [ 14  13  11]
  [ 87  86  84]]]",1,1125000,"(500, 750, 3)",3,RGB
r5659.jpg,"[[[193 220 241]
  [193 220 241]
  [193 220 241]
  ...
  [208 227 241]
  [207 226 240]
  [207 226 240]]

 [[193 220 241]
  [193 220 241]
  [194 221 242]
  ...
  [209 228 242]
  [208 227 241]
  [208 227 241]]

 [[194 221 242]
  [194 221 242]
  [194 221 242]
  ...
  [210 229 243]
  [209 228 242]
  [208 227 241]]

 ...

 [[174 196 220]
  [174 196 220]
  [174 196 220]
  ...
  [129 169 195]
  [128 168 194]
  [128 168 194]]

 [[173 195 219]
  [174 196 220]
  [174 196 220]
  ...
  [131 168 194]
  [131 168 194]
  [131 168 194]]

 [[173 195 219]
  [173 195 219]
  [174 196 220]
  ...
  [131 168 194]
  [130 167 193]
  [130 167 193]]]",1,736560,"(341, 720, 3)",3,RGB
r5238.jpg,"[[[248 255 255]
  [246 249 255]
  [255 248 255]
  ...
  [244 248 255]
  [254 255 255]
  [255 255 255]]

 [[248 255 255]
  [250 253 255]
  [255 254 255]
  ...
  [254 255 255]
  [254 254 255]
  [254 254 254]]

 [[247 255 253]
  [252 255 250]
  [255 255 243]
  ...
  [255 254 246]
  [255 254 252]
  [254 254 254]]

 ...

 [[255 255 253]
  [254 253 251]
  [255 255 251]
  ...
  [183 179 176]
  [211 210 208]
  [230 228 229]]

 [[247 247 255]
  [251 251 255]
  [254 253 255]
  ...
  [206 196 204]
  [225 220 224]
  [240 238 239]]

 [[252 254 255]
  [252 254 255]
  [254 253 255]
  ...
  [229 217 229]
  [234 227 234]
  [248 246 247]]]",1,300960,"(240, 418, 3)",3,RGB
r5701.jpg,"[[[ 83  91 114]
  [ 85  92 120]
  [ 82  87 119]
  ...
  [200 216 241]
  [199 215 240]
  [197 213 238]]

 [[ 92  98 120]
  [ 96 102 126]
  [111 116 146]
  ...
  [201 217 242]
  [199 215 240]
  [197 213 238]]

 [[ 87  90 109]
  [ 82  87 109]
  [105 109 138]
  ...
  [201 217 242]
  [199 215 240]
  [198 214 239]]

 ...

 [[ 17  13  10]
  [ 24  20  17]
  [ 20  16  13]
  ...
  [103  97  97]
  [ 97  93  92]
  [ 96  96  94]]

 [[ 15  11   8]
  [ 23  19  16]
  [ 18  14  11]
  ...
  [ 97  91  91]
  [ 89  85  84]
  [ 87  87  85]]

 [[ 13   9   6]
  [ 21  17  14]
  [ 17  13  10]
  ...
  [ 93  87  87]
  [ 84  80  79]
  [ 81  81  79]]]",1,320400,"(267, 400, 3)",3,RGB
r5360.jpg,"[[[228 232 244]
  [229 233 245]
  [230 234 246]
  ...
  [249 250 252]
  [250 251 253]
  [250 251 253]]

 [[228 232 244]
  [229 233 245]
  [230 234 246]
  ...
  [249 250 252]
  [250 251 253]
  [250 251 253]]

 [[229 233 245]
  [229 233 245]
  [230 234 246]
  ...
  [249 250 252]
  [250 251 253]
  [250 251 253]]

 ...

 [[116 120 132]
  [116 120 132]
  [117 121 133]
  ...
  [ 70  70  70]
  [ 61  61  61]
  [ 60  60  60]]

 [[117 121 133]
  [116 120 132]
  [115 119 131]
  ...
  [ 65  65  65]
  [ 63  63  63]
  [ 64  64  64]]

 [[119 123 135]
  [118 122 134]
  [117 121 133]
  ...
  [ 78  78  78]
  [ 67  67  67]
  [ 70  70  70]]]",1,228360,"(220, 346, 3)",3,RGB
r4952.jpg,"[[[  4 104 192]
  [  5 105 193]
  [  7 105 194]
  ...
  [ 14 107 202]
  [ 12 107 201]
  [ 12 107 201]]

 [[  4 104 192]
  [  6 106 194]
  [  7 105 194]
  ...
  [ 14 107 202]
  [ 12 107 201]
  [ 12 107 201]]

 [[  6 104 193]
  [  7 105 194]
  [ 10 105 195]
  ...
  [ 15 108 203]
  [ 13 108 202]
  [ 12 107 201]]

 ...

 [[193 154 159]
  [191 156 162]
  [144 117 124]
  ...
  [124 155 201]
  [119 150 197]
  [120 151 198]]

 [[195 146 152]
  [162 116 126]
  [130  94 106]
  ...
  [120 147 190]
  [120 147 190]
  [121 148 191]]

 [[223 174 178]
  [163 118 125]
  [132  91 109]
  ...
  [164 184 217]
  [175 194 227]
  [182 201 233]]]",1,174306,"(209, 278, 3)",3,RGB
r4983.jpg,"[[[147 175 222]
  [148 176 223]
  [150 178 225]
  ...
  [134 165 212]
  [134 165 212]
  [134 165 212]]

 [[144 171 218]
  [146 175 219]
  [148 176 223]
  ...
  [134 165 212]
  [134 165 212]
  [134 165 212]]

 [[140 164 210]
  [141 168 211]
  [145 172 217]
  ...
  [134 165 212]
  [134 165 212]
  [134 165 212]]

 ...

 [[ 69 101 152]
  [ 71 103 154]
  [ 69 101 152]
  ...
  [109 124 147]
  [114 129 150]
  [119 134 155]]

 [[ 65  96 150]
  [ 64  95 149]
  [ 64  95 149]
  ...
  [128 141 157]
  [128 141 158]
  [128 141 158]]

 [[ 63  94 148]
  [ 61  92 146]
  [ 63  94 148]
  ...
  [179 193 206]
  [174 188 201]
  [169 182 199]]]",1,141006,"(142, 331, 3)",3,RGB
r5864.jpg,"[[[ 66 144 219]
  [ 66 144 219]
  [ 66 144 219]
  ...
  [ 57 125 206]
  [ 56 124 205]
  [ 55 123 204]]

 [[ 66 144 219]
  [ 66 144 219]
  [ 66 144 219]
  ...
  [ 57 125 206]
  [ 56 124 205]
  [ 56 124 205]]

 [[ 66 144 219]
  [ 66 144 219]
  [ 67 145 220]
  ...
  [ 58 126 207]
  [ 57 125 206]
  [ 57 125 206]]

 ...

 [[192 202 211]
  [183 193 203]
  [182 192 202]
  ...
  [153 183 209]
  [156 182 209]
  [157 181 209]]

 [[176 182 182]
  [178 183 187]
  [157 164 172]
  ...
  [155 182 211]
  [153 180 210]
  [155 182 212]]

 [[176 182 182]
  [178 183 187]
  [157 164 172]
  ...
  [148 175 204]
  [147 174 204]
  [149 176 206]]]",1,319200,"(266, 400, 3)",3,RGB
r5416.jpg,"[[[251 252 254]
  [249 253 254]
  [249 255 255]
  ...
  [101 109 112]
  [103 104 108]
  [113 111 116]]

 [[253 254 255]
  [249 253 254]
  [249 253 254]
  ...
  [141 144 149]
  [153 154 158]
  [142 143 147]]

 [[253 253 253]
  [254 252 253]
  [253 255 254]
  ...
  [106 106 106]
  [104 109 113]
  [127 132 136]]

 ...

 [[  0   0   0]
  [  0   0   0]
  [  0   0   0]
  ...
  [  0   0   0]
  [  0   0   0]
  [  0   0   0]]

 [[  0   0   0]
  [  0   0   0]
  [  0   0   0]
  ...
  [  0   0   0]
  [  0   0   0]
  [  0   0   0]]

 [[  0   0   0]
  [  0   0   0]
  [  0   0   0]
  ...
  [  0   0   0]
  [  0   0   0]
  [  0   0   0]]]",1,337200,"(281, 400, 3)",3,RGB
r5077.jpg,"[[[240 239 235]
  [255 255 251]
  [253 252 248]
  ...
  [112 115 122]
  [112 115 122]
  [114 117 124]]

 [[226 225 221]
  [250 249 245]
  [252 251 247]
  ...
  [109 112 119]
  [106 109 116]
  [111 114 121]]

 [[233 232 228]
  [255 254 250]
  [250 249 247]
  ...
  [102 102 110]
  [ 98  98 106]
  [104 104 112]]

 ...

 [[ 50  48  49]
  [ 60  58  59]
  [ 68  66  67]
  ...
  [ 30  26  23]
  [ 26  22  19]
  [ 27  23  20]]

 [[ 39  37  38]
  [ 45  43  44]
  [ 48  46  47]
  ...
  [ 30  26  25]
  [ 31  27  26]
  [ 31  27  26]]

 [[ 32  30  31]
  [ 34  32  33]
  [ 32  30  31]
  ...
  [ 32  28  27]
  [ 29  25  24]
  [ 35  31  30]]]",1,316080,"(240, 439, 3)",3,RGB
r5295.jpg,"[[[  0 116 201]
  [  0 116 201]
  [  0 116 201]
  ...
  [ 55 137 211]
  [ 55 137 211]
  [ 53 135 209]]

 [[  0 116 201]
  [  0 116 201]
  [  0 116 201]
  ...
  [ 54 136 210]
  [ 54 136 210]
  [ 53 135 209]]

 [[  0 116 201]
  [  0 116 201]
  [  0 116 201]
  ...
  [ 54 136 210]
  [ 54 136 210]
  [ 53 135 209]]

 ...

 [[198 208 235]
  [197 207 234]
  [195 205 232]
  ...
  [191 203 227]
  [192 204 226]
  [193 203 228]]

 [[176 187 215]
  [178 189 217]
  [180 191 219]
  ...
  [189 201 223]
  [190 202 224]
  [192 203 225]]

 [[172 183 213]
  [175 186 216]
  [177 188 216]
  ...
  [189 201 223]
  [191 203 225]
  [193 204 226]]]",1,962469,"(387, 829, 3)",3,RGB
r5532.jpg,"[[[166 202 252]
  [165 201 251]
  [164 200 250]
  ...
  [164 204 255]
  [164 204 255]
  [164 204 255]]

 [[166 202 252]
  [165 201 251]
  [164 200 250]
  ...
  [164 204 255]
  [164 204 255]
  [164 204 255]]

 [[166 202 252]
  [165 201 251]
  [165 201 251]
  ...
  [164 204 255]
  [164 204 255]
  [164 204 255]]

 ...

 [[  0   0   0]
  [  0   0   0]
  [  0   0   0]
  ...
  [  0   0   0]
  [  0   0   0]
  [  0   0   0]]

 [[  0   0   0]
  [  0   0   0]
  [  0   0   0]
  ...
  [  0   0   0]
  [  0   0   0]
  [  0   0   0]]

 [[  0   0   0]
  [  0   0   0]
  [  0   0   0]
  ...
  [  0   0   0]
  [  0   0   0]
  [  0   0   0]]]",1,756000,"(420, 600, 3)",3,RGB
r5940.jpg,"[[[ 38 112 175]
  [ 37 111 174]
  [ 37 111 174]
  ...
  [ 46 121 179]
  [ 46 121 179]
  [ 46 121 179]]

 [[ 31 105 168]
  [ 31 105 168]
  [ 30 104 167]
  ...
  [ 40 115 173]
  [ 40 115 173]
  [ 40 115 173]]

 [[ 33 107 170]
  [ 33 107 170]
  [ 32 106 169]
  ...
  [ 41 116 174]
  [ 41 116 174]
  [ 41 116 174]]

 ...

 [[157 153 141]
  [173 170 163]
  [177 181 180]
  ...
  [176 163 155]
  [183 178 172]
  [212 208 205]]

 [[170 181 165]
  [176 182 170]
  [213 212 207]
  ...
  [163 157 145]
  [179 185 175]
  [195 205 197]]

 [[216 227 211]
  [202 208 196]
  [241 240 235]
  ...
  [189 183 171]
  [195 200 193]
  [185 194 189]]]",1,319200,"(266, 400, 3)",3,RGB
r5153.jpg,"[[[134 133 128]
  [120 119 114]
  [126 122 119]
  ...
  [ 28  31  24]
  [ 26  31  24]
  [ 24  29  22]]

 [[119 116 111]
  [108 105 100]
  [125 121 118]
  ...
  [ 20  21  15]
  [ 20  23  16]
  [ 24  27  20]]

 [[119 114 110]
  [114 109 105]
  [132 129 124]
  ...
  [ 26  25  20]
  [ 22  21  16]
  [ 24  23  18]]

 ...

 [[218 215 210]
  [217 214 209]
  [216 213 208]
  ...
  [ 29  21  18]
  [ 27  19  16]
  [ 41  31  29]]

 [[215 212 207]
  [214 211 206]
  [216 213 208]
  ...
  [ 23  20  15]
  [ 18  13   9]
  [ 18  13   9]]

 [[216 213 208]
  [215 212 207]
  [215 212 207]
  ...
  [ 14  13   8]
  [ 22  19  14]
  [ 16  13   8]]]",1,360000,"(300, 400, 3)",3,RGB
r6046.jpg,"[[[251 203 193]
  [251 203 193]
  [251 203 193]
  ...
  [255 218 202]
  [255 218 202]
  [255 218 202]]

 [[251 203 193]
  [251 203 193]
  [251 203 193]
  ...
  [255 218 202]
  [255 218 202]
  [255 218 202]]

 [[251 203 193]
  [251 203 193]
  [251 203 193]
  ...
  [255 217 202]
  [255 218 202]
  [255 218 202]]

 ...

 [[112 167 224]
  [105 160 217]
  [109 164 220]
  ...
  [140 195 252]
  [138 192 252]
  [141 195 255]]

 [[109 164 221]
  [116 171 228]
  [115 170 227]
  ...
  [139 195 255]
  [130 185 249]
  [132 187 252]]

 [[113 168 225]
  [128 183 240]
  [131 186 243]
  ...
  [129 187 250]
  [130 188 252]
  [132 189 255]]]",1,697068,"(578, 402, 3)",3,RGB
r5625.jpg,"[[[ 79 127 193]
  [ 79 127 193]
  [ 79 127 193]
  ...
  [167 195 232]
  [167 195 232]
  [167 195 232]]

 [[ 79 127 193]
  [ 79 127 193]
  [ 79 127 193]
  ...
  [167 195 232]
  [167 195 232]
  [167 195 232]]

 [[ 79 127 193]
  [ 79 127 193]
  [ 79 127 193]
  ...
  [167 195 232]
  [167 195 232]
  [167 195 232]]

 ...

 [[192 197 193]
  [211 216 212]
  [224 229 225]
  ...
  [182 183 187]
  [173 174 178]
  [194 193 198]]

 [[223 228 224]
  [196 201 197]
  [208 213 209]
  ...
  [165 164 169]
  [163 162 167]
  [170 169 174]]

 [[223 228 224]
  [196 201 197]
  [239 244 240]
  ...
  [191 190 195]
  [159 158 163]
  [146 145 150]]]",1,1014156,"(572, 591, 3)",3,RGB
r5182.jpg,"[[[196 207 253]
  [196 207 253]
  [194 207 252]
  ...
  [ 83 181 254]
  [ 83 181 254]
  [ 83 181 254]]

 [[197 208 254]
  [196 207 253]
  [194 207 252]
  ...
  [ 83 181 254]
  [ 83 181 254]
  [ 83 181 254]]

 [[197 208 254]
  [196 207 253]
  [196 207 253]
  ...
  [ 83 181 254]
  [ 83 181 254]
  [ 83 181 254]]

 ...

 [[ 88 152 226]
  [100 164 238]
  [ 97 161 235]
  ...
  [ 50  99 157]
  [ 49  95 155]
  [ 45  94 152]]

 [[ 92 152 225]
  [ 99 159 232]
  [ 86 146 219]
  ...
  [ 49  96 152]
  [ 47  92 151]
  [ 43  90 146]]

 [[125 183 255]
  [112 170 243]
  [ 71 129 203]
  ...
  [ 50  95 152]
  [ 47  92 149]
  [ 45  90 147]]]",1,336000,"(280, 400, 3)",3,RGB
r5244.jpg,"[[[137 174 227]
  [135 172 225]
  [136 173 226]
  ...
  [117 117 117]
  [115 129 138]
  [131 123 120]]

 [[137 174 227]
  [135 172 225]
  [135 172 225]
  ...
  [100  99 104]
  [ 95 104 113]
  [125 113 101]]

 [[137 174 227]
  [136 173 226]
  [136 173 226]
  ...
  [ 91  97 111]
  [113 114 119]
  [130 118 104]]

 ...

 [[ 85 137 210]
  [ 85 137 210]
  [ 86 140 212]
  ...
  [ 77  91 130]
  [ 63  85 122]
  [ 83 105 144]]

 [[ 86 139 209]
  [ 86 139 209]
  [ 85 139 211]
  ...
  [ 65  85 110]
  [ 68 100 141]
  [ 74  91 147]]

 [[ 87 140 210]
  [ 87 140 210]
  [ 86 140 212]
  ...
  [ 79  90 110]
  [ 90  93 100]
  [ 87  97 106]]]",1,300000,"(250, 400, 3)",3,RGB
r5991.jpg,"[[[171 204 255]
  [171 204 255]
  [171 204 255]
  ...
  [218 225 254]
  [218 225 254]
  [218 225 254]]

 [[172 205 255]
  [172 205 255]
  [172 205 255]
  ...
  [219 226 255]
  [218 225 254]
  [218 225 254]]

 [[173 206 255]
  [173 206 255]
  [172 205 255]
  ...
  [219 226 255]
  [219 226 255]
  [219 226 255]]

 ...

 [[ 75 112 154]
  [ 75 112 154]
  [ 76 113 155]
  ...
  [116 150 198]
  [115 147 196]
  [112 146 194]]

 [[ 73 110 152]
  [ 73 110 152]
  [ 73 110 152]
  ...
  [116 149 200]
  [115 148 199]
  [116 149 200]]

 [[ 71 108 150]
  [ 71 108 150]
  [ 72 109 151]
  ...
  [101 137 189]
  [102 138 190]
  [106 142 194]]]",1,181068,"(191, 316, 3)",3,RGB
